msoa21cd,all_lgb_plus,gay_or_lesbian,bisexual_and_other,all_diff_id,trans_mw,other_id,different_unanswered
E02001336,0.023967552,0.014011799,0.009955752,0.003133641,0.000921659,0.000552995,0.001658986
E02001337,0.021065936,0.014956815,0.006109121,0.004214963,0.001685985,0.000421496,0.002107482
E02001338,0.024892879,0.014486839,0.01040604,0.003874388,0.001019576,0.000815661,0.002039152
E02001339,0.023659306,0.014589905,0.009069757,0.002364066,0.000985028,0,0.001379039
E02001340,0.016949153,0.012806026,0.004143127,0.002762084,0.001632141,0,0.001129944
E02001341,0.024280725,0.016630634,0.007650091,0.002494595,0.000665225,0.000332613,0.001496757
E02001342,0.015315315,0.008558559,0.006756757,0.002102102,0.00045045,0.00015015,0.001501502
E02001343,0.019072673,0.013646827,0.005425588,0.001644466,0.00049334,0.00049334,0.000657787
E02001344,0.021659086,0.013645224,0.008013862,0.002381984,0.000866176,0,0.001515808
E02001345,0.013487057,0.008048727,0.005438329,0.002176279,0.001088139,0.000217628,0.000870511
E02001346,0.023255814,0.014661274,0.00859454,0.002022245,0.000842602,0,0.001179643
E02001347,0.023975251,0.011600928,0.012374324,0.002476397,0.001547748,0.00030955,0.000619099
E02001348,0.028779599,0.016575592,0.012204007,0.004371585,0.002367942,0.000546448,0.001457195
E02001349,0.031479847,0.018976169,0.012503678,0.005590702,0.002059732,0.000588495,0.002942475
E02001350,0.025539965,0.012139366,0.013400599,0.005359395,0.003152585,0.000630517,0.001576293
E02001351,0.027094277,0.015067736,0.012026542,0.005252972,0.00248825,0.001105889,0.001658833
E02001352,0.041803121,0.023694856,0.018108264,0.006933744,0.002311248,0.001348228,0.003274268
E02001353,0.02398524,0.014089232,0.009896008,0.002347812,0.001173906,0,0.001173906
E02001354,0.021239499,0.012997305,0.008242194,0.003643276,0.001108823,0,0.002534453
E02001355,0.034029389,0.020108275,0.013921114,0.006959211,0.002899671,0.001159869,0.002899671
E02001356,0.030252101,0.018181818,0.012070283,0.004735716,0.001985946,0.000152765,0.002597006
E02001357,0.018959041,0.010552674,0.008406368,0.004651163,0.002683363,0.000357782,0.001610018
E02001358,0.04234703,0.023506191,0.018840839,0.007895209,0.003409295,0.001614929,0.002870985
E02001359,0.012944984,0.008629989,0.004314745,0.002158429,0.000215843,0.000431686,0.0015109
E02001360,0.03814098,0.021895748,0.016245233,0.01073598,0.003814098,0.000565052,0.00635683
E02001361,0.025924068,0.01388192,0.012042148,0.006691201,0.003345601,0.00050184,0.00284376
E02001362,0.018734988,0.011529223,0.007205765,0.003202562,0.001120897,0.000480384,0.001601281
E02001363,0.029388019,0.016954626,0.012433393,0.003875343,0.000807363,0.000968836,0.002099144
E02001364,0.038703141,0.019452888,0.019250253,0.008111945,0.002433583,0.001216792,0.00446157
E02001365,0.045097508,0.020991333,0.024106175,0.011242043,0.002438033,0.000812678,0.007991331
E02001366,0.033657858,0.018080668,0.015577191,0.007092199,0.00305938,0.001112502,0.002920317
E02001367,0.016072764,0.010715176,0.005357588,0.002242432,0.000622898,0.000249159,0.001370375
E02001368,0.032043634,0.019260269,0.012783365,0.009202454,0.002726653,0.001022495,0.005453306
E02001369,0.043676471,0.024117647,0.019558823,0.007941176,0.002941176,0.001911765,0.003088235
E02001370,0.035177656,0.016970126,0.01820753,0.011138614,0.003712871,0.000353607,0.007072136
E02001371,0.033110368,0.017558528,0.01555184,0.004848688,0.002340746,0.000501588,0.002006353
E02001372,0.025519288,0.014836795,0.010682492,0.015634277,0.000197902,0.000197902,0.015238472
E02001373,0.037619699,0.021751026,0.015868674,0.005198358,0.001915185,0.000410397,0.002872777
E02001374,0.057632837,0.026848468,0.030784369,0.015181333,0.00267079,0.001265111,0.011245432
E02001375,0.026694766,0.015454865,0.011239902,0.005619951,0.001931858,0.000702494,0.002985599
E02001376,0.064239272,0.023407022,0.04083225,0.013782343,0.003380575,0.002210376,0.008191393
E02001377,0.085988382,0.02666784,0.059320543,0.01310812,0.004574646,0.003167063,0.005366412
E02001378,0.037866581,0.017563648,0.020302932,0.004834032,0.00257815,0.001127941,0.001127941
E02001380,0.021949645,0.013234345,0.0087153,0.002258429,0.000806582,0.000483949,0.000967898
E02001381,0.062389044,0.025234593,0.037154451,0.013187928,0.00380421,0.003043368,0.00634035
E02001382,0.017409842,0.008171967,0.009237875,0.003018466,0.000887784,0.00053267,0.001598011
E02001383,0.105932693,0.042905054,0.06302764,0.014224587,0.00508847,0.003585058,0.005551058
E02001384,0.083196553,0.030057448,0.053139106,0.01056627,0.00359048,0.003282725,0.003693065
E02001385,0.044660194,0.014488424,0.03017177,0.021657954,0.005526512,0.002091113,0.014040329
E02001386,0.022964509,0.013420817,0.009543692,0.003876547,0.001192784,0.00074549,0.001938273
E02001387,0.026077619,0.014726185,0.011351434,0.002453988,0.000613497,0.000920245,0.000920245
E02001388,0.068768308,0.028734831,0.040033477,0.003627738,0.001116227,0.001395284,0.001116227
E02001389,0.086812227,0.036331878,0.05048035,0.01188188,0.003319937,0.003319937,0.005242006
E02001390,0.049661986,0.02600104,0.023660947,0.011440458,0.005330213,0.001430057,0.004680187
E02001391,0.021263158,0.014105263,0.007157895,0.001052853,0.000210571,0.000210571,0.000631712
E02001392,0.020454545,0.0125,0.007954545,0.001704223,0.000757432,0.000568074,0.000378716
E02001393,0.026478516,0.011415887,0.015062629,0.003804692,0.001902346,0.000317058,0.001585289
E02001394,0.071903954,0.031841315,0.040062639,0.005742626,0.001305142,0.002740799,0.001696685
E02001395,0.035817209,0.022025525,0.013791683,0.003908661,0.000822876,0.001645752,0.001440033
E02001396,0.051815833,0.032517854,0.019297979,0.005319957,0.001519988,0.001367989,0.002431981
E02001397,0.024127812,0.015161396,0.008966416,0.002119335,0.000489077,0.000652103,0.000978155
E02001398,0.072066523,0.044194641,0.027871881,0.005698444,0.002156168,0.00154012,0.002002156
E02001399,0.022679693,0.013607816,0.009071877,0.001570133,0.000348918,0.000523378,0.000697837
E02001400,0.022320638,0.011160319,0.011160319,0.003544214,0.001594896,0.000354421,0.001594896
E02001401,0.022868393,0.012872937,0.009995456,0.003331819,0.001060124,0.000605785,0.001665909
E02001402,0.03500473,0.021219084,0.013785647,0.003648156,0.001486286,0.000945818,0.001216052
E02001403,0.035317073,0.018146341,0.017170731,0.003514252,0.001171417,0.001171417,0.001171417
E02001404,0.029596268,0.019462763,0.010133505,0.005309735,0.001448109,0.000321802,0.003539823
E02001405,0.026760751,0.016242844,0.010517907,0.004659212,0.001198083,0.000665602,0.002795527
E02001406,0.018571215,0.011082822,0.007488393,0.002845589,0.001048375,0.000748839,0.001048375
E02001407,0.012245704,0.008097966,0.004147738,0.004540967,0.002764067,0,0.0017769
E02001408,0.019379845,0.013781223,0.005598295,0.002152389,0.001506672,0.000215239,0.000430478
E02001409,0.023812331,0.015560533,0.008251798,0.002593116,0.000942951,0.000117869,0.001532296
E02001410,0.026618399,0.01511925,0.011499148,0.004684838,0.001916525,0.000638842,0.002129472
E02001411,0.02092737,0.011899877,0.009027493,0.003283398,0.001231274,0.000410425,0.001641699
E02001412,0.023790214,0.015004055,0.008786158,0.002702703,0.001621622,0.000405405,0.000675676
E02001413,0.018738692,0.010726286,0.008012406,0.003360041,0.001550788,0.000387697,0.001421556
E02001414,0.014737755,0.008452536,0.006285219,0.003035559,0.00151778,0.000433651,0.001084128
E02001415,0.029769468,0.018333636,0.011435832,0.002902758,0.001269956,0.000544267,0.001088534
E02001416,0.029916235,0.016354208,0.013562026,0.005382775,0.001196172,0.000797448,0.003389155
E02001417,0.047673099,0.025620237,0.022052862,0.007137064,0.001946472,0.001135442,0.00405515
E02001418,0.042752672,0.024564035,0.018188636,0.004875305,0.001875117,0.000375023,0.002625164
E02001419,0.045131026,0.026852151,0.018278874,0.006306598,0.001293661,0.001455369,0.003557568
E02001420,0.033484258,0.0205328,0.012951459,0.002316765,0.000631845,0.00084246,0.00084246
E02001421,0.032545392,0.02044079,0.012104602,0.003541643,0.001713698,0.000456986,0.001370959
E02001422,0.034110619,0.017922528,0.016188091,0.003661592,0.001349008,0.000770861,0.001541723
E02001423,0.015703971,0.00866426,0.007039712,0.002706116,0.001082446,0,0.001623669
E02001425,0.0230322,0.015317531,0.007714669,0.003017434,0.001452839,0.000111757,0.001452839
E02001426,0.023321709,0.012859634,0.010462075,0.002616089,0.001308044,0.000654022,0.000654022
E02001427,0.030205582,0.017457218,0.012748364,0.004479155,0.001148501,0.00034455,0.002986103
E02001428,0.014205139,0.008355964,0.005849175,0.001670495,0.001044059,0,0.000626436
E02001429,0.016883574,0.008265916,0.008617657,0.002638058,0.000527612,0.000879353,0.001231094
E02001430,0.015187713,0.008361775,0.006825939,0.002047432,0.000341239,0.000511858,0.001194335
E02001431,0.021748913,0.01379931,0.007949633,0.003151261,0.00135054,0.00060024,0.00120048
E02001432,0.039185691,0.016592139,0.022593551,0.008003766,0.002589454,0.001765537,0.003648776
E02001433,0.026673462,0.014610941,0.012062522,0.003398471,0.001189465,0.000679694,0.001529312
E02001434,0.026235613,0.015233582,0.011002031,0.003215978,0.001354096,0.000338524,0.001523358
E02001435,0.040044187,0.017812759,0.022231427,0.004695484,0.00165723,0.00055241,0.002485844
E02001436,0.026072438,0.014513229,0.011559209,0.003082456,0.000642178,0.000642178,0.001798099
E02001437,0.019240136,0.012664394,0.006575743,0.001704407,0.000608717,0.000608717,0.000486973
E02001438,0.024889942,0.013714866,0.011175076,0.002032176,0.001185436,0.000169348,0.000677392
E02001439,0.023597176,0.012263099,0.011334076,0.002228412,0.000928505,0.000557103,0.000742804
E02001440,0.011220997,0.005325219,0.005895778,0.000951294,0.000380518,0,0.000570776
E02001441,0.01124424,0.005898618,0.005345623,0.002395872,0.001290085,0.000184298,0.000921489
E02001442,0.014910732,0.009809692,0.00510104,0.003335295,0.001765745,0.000392388,0.001177163
E02001443,0.012823208,0.005675846,0.007147362,0.002312382,0.001261299,0.000420433,0.00063065
E02001444,0.019520475,0.0091237,0.010396775,0.002758328,0.001697433,0.000424358,0.000636537
E02001445,0.015689655,0.00862069,0.007068966,0.001896879,0.001207105,0.000517331,0.000172444
E02001446,0.017810458,0.010947712,0.006862745,0.00245098,0.000653595,0.000490196,0.00130719
E02001447,0.018940858,0.011016622,0.007924237,0.00135318,0.000579934,0.000579934,0.000193311
E02001448,0.011621764,0.007043494,0.00457827,0.002464789,0.000880282,0.000704225,0.000880282
E02001449,0.015087585,0.009078123,0.006009462,0.00281258,0.001278445,0.000767067,0.000767067
E02001450,0.015877476,0.009554588,0.006322889,0.002387976,0.001404692,0.000280938,0.000702346
E02001451,0.026959768,0.014516798,0.012442969,0.004768816,0.001451379,0.00020734,0.003110097
E02001452,0.02695839,0.014651299,0.012307338,0.0044957,0.001172791,0.000977326,0.002345582
E02001453,0.018097066,0.010282424,0.007814642,0.002057049,0.001234229,0,0.00082282
E02001454,0.017019167,0.010575017,0.006444212,0.002478519,0.000991408,0.000991408,0.000495704
E02001455,0.016509434,0.01027628,0.006233154,0.002526954,0.001684636,0,0.000842318
E02001456,0.025076354,0.014467127,0.010609226,0.001768773,0.000482393,0.000803988,0.000482393
E02001457,0.02531415,0.013294482,0.012019668,0.003095975,0.001274813,0.000182116,0.001639046
E02001458,0.040276904,0.021082442,0.019194462,0.004561183,0.002359232,0.000786411,0.001415539
E02001459,0.025779701,0.016044709,0.009734992,0.003065825,0.001082056,0.000360685,0.001623084
E02001460,0.049325337,0.037781109,0.011544228,0.004796882,0.001499026,0.000899415,0.002398441
E02001461,0.021804115,0.015122209,0.006681906,0.002988748,0.001054852,0.000351617,0.001582278
E02001462,0.039654886,0.023228804,0.016426082,0.002988544,0.001826332,0,0.001162212
E02001463,0.020060688,0.013317599,0.006743088,0.00387793,0.000337211,0.000674423,0.002866296
E02001464,0.040429338,0.022898032,0.017531306,0.006084467,0.004115963,0.000536865,0.001431639
E02001465,0.053214732,0.029650437,0.023564294,0.008429597,0.002809866,0.000468311,0.005151421
E02001466,0.041143173,0.022366423,0.01877675,0.005385253,0.001657001,0.000690417,0.003037835
E02001467,0.050251256,0.027105223,0.023146034,0.003805754,0.001065611,0.000913381,0.001826762
E02001468,0.045210243,0.025450522,0.019759722,0.004110022,0.001738856,0.000790389,0.001580778
E02001469,0.030613831,0.01973582,0.01087801,0.002642213,0.000932546,0.000777122,0.000932546
E02001470,0.025652301,0.013925535,0.011726766,0.002198769,0.000586338,0.000732923,0.000879507
E02001471,0.043993813,0.023371713,0.0206221,0.003782018,0.002062919,0.00068764,0.00103146
E02001472,0.023615057,0.01118608,0.012428977,0.003194321,0.002129547,0.000354925,0.000709849
E02001473,0.032794753,0.014397696,0.018397057,0.004318618,0.001599488,0.001279591,0.001439539
E02001474,0.04036133,0.022487027,0.017874304,0.00615148,0.002691273,0.001345636,0.002114571
E02001475,0.032653061,0.017755102,0.014897959,0.003469388,0.000612245,0.001428571,0.001428571
E02001476,0.047518308,0.026037429,0.021480878,0.00634869,0.002604591,0.000813935,0.002930164
E02001477,0.036803365,0.021731511,0.015071855,0.007186678,0.002629273,0.000876424,0.003680982
E02001478,0.025622038,0.014810427,0.010811612,0.004148763,0.002074381,0.00044451,0.001629871
E02001479,0.0217045,0.012345679,0.009358821,0.001792115,0.000597372,0.000597372,0.000597372
E02001480,0.026824704,0.01419214,0.012632564,0.001715266,0.000311867,0.001091533,0.000311867
E02001481,0.027966854,0.017460787,0.010506067,0.002366864,0.000887574,0.000295858,0.001183432
E02001482,0.061424691,0.032598853,0.028825838,0.007696951,0.003773015,0.001207365,0.002716571
E02001483,0.018902038,0.011998685,0.006903353,0.002794674,0.001315141,0.00065757,0.000821963
E02001484,0.021036814,0.010818933,0.010217882,0.001952832,0.000901307,0.000150218,0.000901307
E02001485,0.024556101,0.014733661,0.009822441,0.004721435,0.001322002,0.00075543,0.002644004
E02001486,0.031050617,0.017581171,0.013469446,0.003402807,0.001276053,0.000992485,0.001134269
E02001487,0.045562213,0.024940783,0.02062143,0.00696767,0.002508361,0.001114827,0.003344482
E02001488,0.039547192,0.020876213,0.018670979,0.007057786,0.003381856,0.001323335,0.002352595
E02001489,0.013333333,0.007391304,0.005942029,0.00173913,0.000724638,0.000724638,0.000289855
E02001490,0.017048795,0.008524397,0.008524397,0.003086873,0.000587976,0.001175952,0.001322946
E02001491,0.025568716,0.0142884,0.011280316,0.005263158,0.002631579,0.00093985,0.001691729
E02001492,0.028099698,0.01539927,0.012700429,0.00269927,0.000952683,0.000476342,0.001270245
E02001493,0.047598689,0.027077098,0.02052159,0.004845376,0.001852644,0.000997577,0.001995155
E02001494,0.012920775,0.006800408,0.006120367,0.002380143,0.001360082,0.00034002,0.000680041
E02001495,0.029224312,0.013679465,0.015544847,0.003109453,0.001243781,0.000777363,0.001088308
E02001496,0.019940179,0.012362911,0.007577661,0.003189157,0.001793901,0.000398645,0.000996612
E02001497,0.036541751,0.020525579,0.016016171,0.00388742,0.001710465,0.001088478,0.001088478
E02001498,0.02694002,0.014401898,0.012538122,0.003728182,0.001525165,0.000677851,0.001525165
E02001499,0.014208633,0.009352518,0.004856115,0.00287718,0.001258766,0.000899119,0.000719295
E02001500,0.018554688,0.011067708,0.007486979,0.003092951,0.000651148,0.000976721,0.001465082
E02001501,0.020626673,0.013383719,0.007242954,0.002833753,0.000944584,0.001574307,0.000314861
E02001502,0.027739251,0.015130501,0.012608751,0.002269575,0.000756525,0.000630438,0.000882613
E02001503,0.018953634,0.010651629,0.008302005,0.00297619,0.001096491,0.00093985,0.00093985
E02001504,0.012887029,0.007866109,0.005020556,0.00217464,0.00133824,0,0.0008364
E02001505,0.023938657,0.013839536,0.010099059,0.003366374,0.001870208,0.000187021,0.001309145
E02001506,0.012864721,0.007427056,0.005437666,0.001458692,0.00079565,0.000397825,0.000265217
E02001507,0.016253208,0.009238666,0.007014543,0.003080609,0.001198015,0.000855725,0.00102687
E02001508,0.02397936,0.012900288,0.011079071,0.003494379,0.001975084,0.000455789,0.001063507
E02001509,0.022249691,0.012537524,0.009712242,0.002295603,0.001059509,0.000529755,0.000706339
E02001510,0.022656412,0.013510705,0.009145708,0.005198586,0.002495321,0.000415887,0.002287378
E02001511,0.020585907,0.01266825,0.007917656,0.001187413,0.000593707,0.000197902,0.000395804
E02001512,0.023527754,0.015356438,0.008171316,0.003099465,0.001267963,0.00028177,0.001549732
E02001513,0.024168236,0.016007533,0.008160703,0.003452605,0.002040176,0.000627746,0.000784683
E02001514,0.026376147,0.015235911,0.011140236,0.007210751,0.003605375,0.000327761,0.003277614
E02001515,0.026006935,0.013870365,0.01213657,0.00386873,0.001067236,0.000266809,0.002534685
E02001516,0.028,0.0168,0.0112,0.0034,0.0016,0.0002,0.0016
E02001517,0.016890882,0.011958146,0.004932874,0.001344688,0.000448229,0.00029882,0.000597639
E02001518,0.029439696,0.016381766,0.01305793,0.004867047,0.000712251,0.000474834,0.003679962
E02001519,0.026639017,0.015951507,0.01068751,0.003509332,0.001116606,0.000159515,0.002233211
E02001520,0.020158827,0.011912034,0.008246793,0.001832434,0.000814415,0.000101802,0.000916217
E02001521,0.042854295,0.02162647,0.021227825,0.007573493,0.001993024,0.001694071,0.003886398
E02001522,0.028571429,0.01521164,0.013359789,0.003042328,0.000793651,0.000132275,0.002116402
E02001523,0.035041841,0.02318689,0.011854951,0.0041841,0.000871688,0.000523013,0.0027894
E02001524,0.016088872,0.009385175,0.006704026,0.002872463,0.001914975,0.000191498,0.00076599
E02001525,0.035207473,0.018681516,0.016525957,0.009700018,0.002514819,0.0017963,0.005388899
E02001526,0.031446541,0.019077568,0.012368973,0.005874948,0.002727654,0.000419639,0.002727654
